CompressionDistanceMetric,LeniencyMetric,SolvabilityMetric,AStarDiversityMetric,AStarDifficultyMetric,AStarEditDistanceDiversityMetric
0.4868421052631579,,,0.042857142857142844,,0.34615384615384615
0.463768115942029,,,0.0476190476190476,,0.3076923076923077
0.5205479452054794,,,0.059523809523809514,,0.34615384615384615
0.4782608695652174,,,0.06666666666666664,,0.38461538461538464
0.5070422535211268,,,0.12142857142857141,,0.5
0.5,,,0.09761904761904762,,0.38461538461538464
0.4864864864864865,,,0.12380952380952381,,0.4230769230769231
0.49333333333333335,,,0.45,,1.0
0.49295774647887325,,,0.052380952380952375,,0.23076923076923078
0.5205479452054794,,,0.45,,1.0
0.4931506849315068,,,0.06428571428571427,,0.34615384615384615
0.4264705882352941,,,0.06428571428571427,,0.38461538461538464
0.45714285714285713,,,0.06666666666666664,,0.3076923076923077
0.4722222222222222,,,0.06666666666666665,,0.38461538461538464
0.48,,,0.05476190476190475,,0.3076923076923077
0.4927536231884058,,,0.040476190476190464,,0.34615384615384615
0.48,,,0.45,,1.0
